battery_id,test_cycle,nominal_voltage_V,internal_resistance_mOhm,capacity_mAh,SOH_percent,temperature_delivery_C,self_discharge_rate_percent_per_month,qc_status
BAT_0008,12,3.729,28.82,2404.0,98.54,19.2,1.69,PASS
BAT_0008,13,3.651,28.35,2442.7,98.12,34.62,1.47,PASS
BAT_0008,14,3.752,20.07,2456.41,98.8,28.67,1.21,PASS
BAT_0008,15,3.642,28.77,2479.8,97.97,27.07,1.0,PASS
BAT_0008,16,3.742,28.2,2519.67,99.3,24.46,1.21,PASS
BAT_0008,17,3.623,34.54,2356.17,94.47,37.79,2.57,WARNING
BAT_0008,18,3.639,28.19,2440.07,98.52,19.35,1.87,PASS
BAT_0008,19,3.647,22.26,2521.01,98.47,25.77,1.74,PASS
BAT_0008,20,3.766,23.71,2497.12,99.57,15.27,1.74,PASS
BAT_0008,21,3.723,20.14,2479.9,97.22,34.54,0.98,PASS
BAT_0008,22,3.736,27.27,2405.45,97.27,28.83,1.53,PASS
BAT_0008,23,3.635,24.74,2375.56,99.27,32.21,1.32,PASS
BAT_0008,24,3.631,23.64,2422.54,99.53,16.3,1.64,PASS
BAT_0008,25,3.703,26.46,2530.34,97.92,23.93,1.84,PASS
BAT_0008,26,3.656,20.9,2480.72,98.94,28.98,1.08,PASS
BAT_0008,27,3.749,28.33,2530.77,97.13,24.92,1.56,PASS
BAT_0008,28,3.618,30.14,2313.11,94.85,36.2,2.07,WARNING
BAT_0008,29,3.428,42.09,1940.95,87.67,5.91,5.99,FAIL
BAT_0008,30,3.635,26.64,2397.89,97.83,22.21,0.85,PASS
BAT_0008,31,3.721,24.76,2386.96,99.31,29.55,1.0,PASS
BAT_0008,32,3.756,25.59,2438.59,97.46,23.97,1.09,PASS
BAT_0008,33,3.323,51.67,2013.34,84.66,4.99,5.71,FAIL
BAT_0008,34,3.615,34.83,2327.84,94.72,41.92,2.55,WARNING
BAT_0008,35,3.619,30.17,2321.68,93.76,39.14,2.73,WARNING
BAT_0008,36,3.695,23.71,2462.11,98.36,24.98,1.44,PASS
BAT_0008,37,3.698,22.42,2472.01,98.67,18.02,1.49,PASS
BAT_0008,38,3.724,26.67,2383.12,98.85,29.75,1.68,PASS
BAT_0008,39,3.645,21.26,2489.31,98.53,25.01,1.94,PASS
BAT_0008,40,3.657,25.15,2411.77,97.63,17.44,1.66,PASS
BAT_0008,41,3.7,22.45,2393.11,98.93,28.87,1.7,PASS
BAT_0008,42,3.621,33.66,2374.12,96.13,37.48,2.43,WARNING
BAT_0008,43,3.624,34.95,2329.31,94.44,39.55,2.09,WARNING
BAT_0008,44,3.66,27.75,2423.47,99.0,15.29,1.6,PASS
BAT_0008,45,3.727,24.78,2522.29,98.91,28.74,1.55,PASS
BAT_0008,46,3.75,29.64,2472.54,99.13,26.26,1.28,PASS
BAT_0008,47,3.963,45.94,2094.6,79.51,56.43,3.5,FAIL
BAT_0008,48,3.684,21.68,2521.46,98.29,25.88,1.85,PASS
BAT_0008,49,3.668,26.03,2389.29,97.74,19.48,1.32,PASS
BAT_0008,50,3.627,33.58,2352.06,96.78,38.41,2.95,WARNING
BAT_0009,1,3.76,20.61,2478.15,98.23,28.3,0.97,PASS
BAT_0009,2,3.612,33.73,2342.4,93.13,41.8,2.78,WARNING
BAT_0009,3,3.87,54.97,1832.06,89.83,56.37,4.56,FAIL
BAT_0009,4,3.721,28.19,2381.7,97.84,27.96,1.72,PASS
BAT_0009,5,3.667,28.21,2532.45,99.99,17.89,1.44,PASS
BAT_0009,6,3.679,20.67,2405.56,97.86,21.71,1.79,PASS
BAT_0009,7,3.601,33.24,2372.56,94.64,43.23,2.57,WARNING
BAT_0009,8,3.619,33.73,2325.64,96.05,41.69,2.09,WARNING
BAT_0009,9,3.76,24.93,2466.7,99.8,26.6,1.14,PASS
BAT_0009,10,3.618,33.87,2345.28,94.01,35.08,2.85,WARNING
BAT_0009,11,3.619,32.31,2324.63,96.35,43.74,2.22,WARNING
BAT_0009,12,3.686,25.05,2541.75,98.38,23.47,1.9,PASS
BAT_0009,13,3.529,40.62,1858.79,72.92,1.66,3.83,FAIL
BAT_0009,14,3.683,20.19,2378.64,97.2,15.94,1.89,PASS
BAT_0009,15,3.728,24.95,2511.3,98.0,25.3,1.15,PASS
BAT_0009,16,3.726,20.59,2468.61,97.94,33.98,1.4,PASS
BAT_0009,17,3.671,22.17,2497.89,99.54,24.02,1.82,PASS
BAT_0009,18,3.687,24.01,2450.47,98.65,22.69,1.94,PASS
BAT_0009,19,3.583,37.65,2281.59,88.11,4.74,3.25,FAIL
BAT_0009,20,3.665,22.36,2477.34,97.88,32.45,0.91,PASS
BAT_0009,21,3.675,26.86,2418.32,97.15,26.76,1.15,PASS
BAT_0009,22,3.626,30.63,2355.29,94.11,36.09,2.11,WARNING
BAT_0009,23,3.647,25.58,2519.46,99.12,34.71,1.93,PASS
BAT_0009,24,3.642,23.11,2515.36,99.15,34.95,1.77,PASS
BAT_0009,25,3.93,40.07,2016.77,91.06,1.79,3.44,FAIL
BAT_0009,26,3.725,20.87,2425.65,99.46,25.47,1.22,PASS
BAT_0009,27,3.619,33.95,2351.48,95.34,42.2,2.11,WARNING
BAT_0009,28,3.765,20.44,2428.79,99.81,26.53,1.73,PASS
BAT_0009,29,3.633,23.67,2426.55,97.84,20.41,1.69,PASS
BAT_0009,30,3.649,29.81,2445.09,98.17,34.2,1.99,PASS
BAT_0009,31,3.619,31.26,2309.81,96.66,44.23,2.8,WARNING
BAT_0009,32,3.739,20.95,2458.89,99.23,22.81,1.38,PASS
BAT_0009,33,3.761,20.08,2535.84,98.44,32.59,1.82,PASS
BAT_0009,34,3.758,25.41,2501.55,99.52,30.65,0.96,PASS
BAT_0009,35,3.679,29.84,2404.93,99.78,29.07,1.56,PASS
BAT_0009,36,3.634,28.63,2502.71,97.79,22.95,1.95,PASS
BAT_0009,37,3.727,20.54,2426.48,98.87,18.69,1.3,PASS
BAT_0009,38,3.737,24.97,2514.6,99.72,32.13,1.39,PASS
BAT_0009,39,3.725,29.63,2544.27,99.63,15.06,1.45,PASS
BAT_0009,40,3.627,32.86,2335.58,95.84,37.31,2.43,WARNING
BAT_0009,41,3.747,23.1,2476.03,99.36,30.86,1.32,PASS
BAT_0009,42,3.713,22.61,2541.13,99.92,30.23,1.12,PASS
BAT_0009,43,3.649,28.7,2436.15,99.84,29.75,0.99,PASS
BAT_0009,44,3.64,29.69,2466.19,99.0,30.69,1.02,PASS
BAT_0009,45,3.613,34.36,2313.89,94.83,40.34,2.44,WARNING
BAT_0009,46,3.631,28.68,2437.81,99.24,34.18,0.88,PASS
BAT_0009,47,3.763,26.6,2535.69,97.73,32.68,0.86,PASS
BAT_0009,48,3.66,27.3,2513.95,97.4,22.85,0.86,PASS
BAT_0009,49,3.501,49.22,1827.23,91.73,0.98,4.2,FAIL
BAT_0009,50,3.749,29.19,2433.25,97.05,18.7,1.68,PASS
BAT_0010,1,3.69,26.77,2427.45,98.84,25.84,1.27,PASS
BAT_0010,2,3.651,25.65,2532.07,99.57,20.8,1.92,PASS
BAT_0010,3,3.669,25.26,2423.14,98.89,20.17,1.43,PASS
BAT_0010,4,3.686,28.16,2440.21,97.21,21.15,1.06,PASS
BAT_0010,5,3.631,22.3,2404.82,97.92,33.28,1.36,PASS
BAT_0010,6,3.744,26.31,2425.2,97.11,21.68,1.99,PASS
BAT_0010,7,3.738,24.92,2523.84,99.56,18.99,1.86,PASS
BAT_0010,8,3.654,26.56,2382.15,99.64,16.48,1.75,PASS
BAT_0010,9,3.754,25.1,2481.02,98.54,15.99,1.49,PASS
BAT_0010,10,3.676,23.93,2383.59,98.35,31.79,1.15,PASS
BAT_0010,11,3.679,20.94,2485.74,97.83,18.99,1.2,PASS
BAT_0010,12,3.726,29.78,2458.7,97.96,32.36,1.38,PASS
BAT_0010,13,3.667,24.1,2375.81,97.67,31.36,1.44,PASS
BAT_0010,14,3.66,23.76,2397.65,97.35,24.96,0.85,PASS
BAT_0010,15,3.729,22.57,2449.32,97.05,34.76,1.04,PASS
BAT_0010,16,3.413,36.83,2267.14,73.98,2.07,5.2,FAIL
BAT_0010,17,3.752,27.61,2504.79,98.52,19.79,1.14,PASS
BAT_0010,18,3.662,23.85,2501.76,97.78,27.72,1.29,PASS
BAT_0010,19,3.729,28.47,2383.28,98.99,16.91,1.06,PASS
BAT_0010,20,3.62,33.76,2367.37,95.13,36.82,2.1,WARNING
BAT_0010,21,3.656,27.42,2380.46,99.8,29.67,1.04,PASS
BAT_0010,22,3.611,31.57,2320.17,95.25,36.28,2.27,WARNING
BAT_0010,23,3.723,24.22,2460.14,97.24,27.16,1.51,PASS
BAT_0010,24,3.664,24.67,2506.69,99.97,20.92,0.95,PASS
BAT_0010,25,3.642,21.9,2519.76,99.48,32.38,0.91,PASS
BAT_0010,26,3.659,26.76,2423.5,97.1,30.71,1.44,PASS
BAT_0010,27,3.733,29.88,2388.76,99.87,18.61,1.02,PASS
BAT_0010,28,3.988,50.56,1860.01,87.41,1.43,3.18,FAIL
BAT_0010,29,3.659,29.43,2388.86,97.83,33.56,1.52,PASS
BAT_0010,30,3.685,25.96,2387.44,99.96,27.25,1.03,PASS
BAT_0010,31,3.736,25.43,2431.52,97.15,29.75,1.51,PASS
BAT_0010,32,3.635,26.57,2416.61,97.74,28.67,1.21,PASS
BAT_0010,33,3.665,22.32,2400.28,98.94,26.37,1.06,PASS
BAT_0010,34,3.641,24.43,2392.95,98.71,22.3,1.18,PASS
BAT_0010,35,3.605,33.51,2355.2,95.52,39.55,2.15,WARNING
BAT_0010,36,3.934,50.19,1918.02,78.76,3.33,3.21,FAIL
BAT_0010,37,3.694,24.66,2470.46,98.32,17.27,1.51,PASS
BAT_0010,38,3.627,32.15,2362.7,94.04,43.98,2.27,WARNING
BAT_0010,39,3.499,43.9,1987.9,86.1,52.12,4.49,FAIL
BAT_0010,40,3.717,25.28,2412.8,99.74,23.12,1.37,PASS
BAT_0010,41,3.621,31.05,2322.72,93.23,41.93,2.14,WARNING
BAT_0010,42,3.6,33.26,2371.09,94.39,42.78,2.96,WARNING
BAT_0010,43,3.618,31.26,2310.83,96.29,39.19,2.75,WARNING
BAT_0010,44,3.612,30.75,2310.44,94.41,37.61,2.01,WARNING
BAT_0010,45,3.671,24.18,2419.1,99.05,24.25,0.82,PASS
BAT_0010,46,3.663,28.14,2409.6,98.12,23.17,1.61,PASS
BAT_0010,47,3.704,21.23,2547.32,98.23,30.34,1.36,PASS
BAT_0010,48,3.898,44.36,2242.63,73.71,7.27,4.08,FAIL
BAT_0010,49,3.629,30.51,2303.9,96.21,43.5,2.86,WARNING
BAT_0010,50,3.623,31.03,2359.5,95.82,41.28,2.07,WARNING
BAT_0011,1,3.638,24.78,2454.0,99.25,17.26,1.31,PASS
BAT_0011,2,3.729,22.66,2378.12,99.37,24.5,1.36,PASS
BAT_0011,3,3.613,33.12,2325.23,94.19,36.26,2.34,WARNING
BAT_0011,4,3.757,21.78,2419.18,97.77,33.42,0.9,PASS
BAT_0011,5,3.659,21.38,2510.73,98.0,25.26,0.85,PASS
BAT_0011,6,3.623,33.21,2326.24,95.37,42.01,2.76,WARNING
BAT_0011,7,3.572,49.03,2270.84,82.11,47.11,4.18,FAIL
BAT_0011,8,3.79,46.22,1848.72,80.06,3.24,5.36,FAIL
BAT_0011,9,3.64,23.5,2502.45,99.27,15.88,1.25,PASS
BAT_0011,10,3.61,33.24,2308.12,96.72,38.04,2.01,WARNING
BAT_0011,11,3.616,34.71,2343.23,95.37,39.76,2.97,WARNING
BAT_0011,12,3.665,23.53,2512.47,98.05,30.72,1.14,PASS
BAT_0011,13,3.631,29.03,2386.32,98.49,29.57,1.63,PASS
BAT_0011,14,3.744,28.9,2410.14,99.67,34.9,1.72,PASS
BAT_0011,15,3.704,24.89,2384.51,97.02,30.18,1.55,PASS
BAT_0011,16,3.659,26.62,2487.69,98.1,22.35,1.07,PASS
BAT_0011,17,3.663,27.97,2502.6,97.86,19.44,1.26,PASS
BAT_0011,18,3.704,28.07,2389.31,97.77,29.52,1.38,PASS
BAT_0011,19,3.631,21.85,2459.51,98.25,25.09,0.96,PASS
BAT_0011,20,3.946,53.4,1914.6,71.41,0.04,5.27,FAIL
BAT_0011,21,3.667,28.54,2458.97,99.29,29.27,1.4,PASS
BAT_0011,22,3.656,21.07,2402.56,97.67,32.68,1.68,PASS
BAT_0011,23,3.707,23.44,2510.5,99.47,23.92,1.19,PASS
BAT_0011,24,3.632,23.45,2468.18,99.34,21.66,1.32,PASS
BAT_0011,25,3.748,25.03,2515.77,97.82,29.83,1.66,PASS
BAT_0011,26,3.644,20.74,2432.28,97.91,25.06,1.13,PASS
BAT_0011,27,3.624,34.97,2371.42,96.3,44.82,2.01,WARNING
BAT_0011,28,3.645,26.59,2525.9,97.41,34.31,1.2,PASS
BAT_0011,29,3.718,27.69,2536.41,98.94,26.61,1.52,PASS
BAT_0011,30,3.681,22.0,2531.93,98.72,24.76,1.77,PASS
BAT_0011,31,3.692,25.84,2491.58,97.6,25.76,1.57,PASS
BAT_0011,32,3.654,21.51,2479.69,97.04,23.03,1.25,PASS
BAT_0011,33,3.723,24.84,2402.01,99.08,17.21,1.47,PASS
BAT_0011,34,3.631,26.8,2485.28,97.87,18.84,1.47,PASS
BAT_0011,35,3.622,32.24,2331.15,96.81,35.29,2.4,WARNING
BAT_0011,36,3.638,26.44,2452.83,98.98,16.16,1.11,PASS
BAT_0011,37,3.461,39.49,2232.64,75.38,48.45,4.97,FAIL
BAT_0011,38,3.694,26.54,2378.55,98.35,15.87,0.84,PASS
BAT_0011,39,3.624,30.97,2351.0,95.97,37.61,2.56,WARNING
BAT_0011,40,3.722,29.65,2379.32,97.27,26.0,1.55,PASS
BAT_0011,41,3.604,30.93,2342.43,95.79,43.15,2.74,WARNING
BAT_0011,42,3.769,26.37,2462.36,97.68,33.95,1.02,PASS
BAT_0011,43,3.603,33.17,2360.36,93.36,40.4,2.72,WARNING
BAT_0011,44,3.728,23.29,2482.67,98.54,25.8,1.89,PASS
BAT_0011,45,3.674,24.29,2536.35,98.61,27.21,1.06,PASS
BAT_0011,46,3.551,37.43,2030.85,86.33,7.12,3.11,FAIL
BAT_0011,47,3.753,27.77,2545.47,97.66,33.64,0.88,PASS
BAT_0011,48,3.76,22.46,2515.46,97.91,27.44,1.63,PASS
BAT_0011,49,3.703,23.59,2524.8,99.0,26.11,0.9,PASS
BAT_0011,50,3.622,30.52,2351.87,96.99,44.25,2.16,WARNING
BAT_0012,1,3.628,34.26,2356.0,95.18,42.73,2.21,WARNING
BAT_0012,2,3.705,27.46,2514.5,98.84,24.09,1.15,PASS
BAT_0012,3,3.514,48.48,2243.32,75.19,57.54,4.31,FAIL
BAT_0012,4,3.677,20.22,2522.71,99.23,29.79,1.95,PASS
BAT_0012,5,3.694,22.38,2425.13,98.3,20.39,1.38,PASS
BAT_0012,6,3.73,21.81,2543.41,98.75,34.24,0.84,PASS
BAT_0012,7,3.626,33.68,2328.16,95.96,44.16,2.0,WARNING
BAT_0012,8,3.628,32.59,2302.6,94.18,42.14,2.19,WARNING
BAT_0012,9,3.618,30.84,2360.2,96.35,42.14,2.71,WARNING
BAT_0012,10,3.77,24.99,2438.86,98.52,20.14,0.99,PASS
BAT_0012,11,3.652,26.59,2416.57,98.55,18.91,1.64,PASS
BAT_0012,12,3.66,22.21,2423.36,99.05,30.03,1.67,PASS
BAT_0012,13,3.755,23.64,2404.14,98.47,25.29,0.93,PASS
BAT_0012,14,3.695,24.46,2522.64,98.62,28.94,1.14,PASS
BAT_0012,15,3.852,45.6,2157.77,70.02,55.29,5.51,FAIL
BAT_0012,16,3.735,25.14,2436.82,99.57,21.73,0.86,PASS
BAT_0012,17,3.76,20.46,2548.81,97.45,21.38,1.17,PASS
BAT_0012,18,3.631,27.85,2433.15,99.57,16.97,1.37,PASS
BAT_0012,19,3.679,27.3,2519.42,99.39,22.08,1.73,PASS
BAT_0012,20,3.619,30.47,2317.33,95.98,37.18,2.27,WARNING
BAT_0012,21,3.612,32.36,2304.52,96.29,37.31,2.52,WARNING
BAT_0012,22,3.681,21.91,2435.21,97.53,33.7,1.84,PASS
BAT_0012,23,3.717,21.49,2376.75,99.9,32.31,1.78,PASS
BAT_0012,24,3.688,20.45,2486.69,99.21,15.47,1.16,PASS
BAT_0012,25,3.623,34.68,2355.14,93.7,41.08,2.38,WARNING
BAT_0012,26,3.728,24.56,2506.69,99.49,31.67,1.03,PASS
BAT_0012,27,3.681,28.3,2440.7,99.81,21.23,1.02,PASS
BAT_0012,28,3.748,21.79,2405.21,99.39,19.34,1.65,PASS
BAT_0012,29,3.708,20.45,2377.67,99.66,34.96,0.83,PASS
BAT_0012,30,3.645,20.3,2496.88,99.22,30.57,1.22,PASS
BAT_0012,31,3.911,37.96,2160.08,79.38,56.71,3.43,FAIL
BAT_0012,32,3.637,29.13,2411.89,98.84,26.15,1.8,PASS
BAT_0012,33,3.692,25.72,2382.04,99.87,34.16,1.22,PASS
BAT_0012,34,3.662,22.58,2433.04,99.65,24.54,1.94,PASS
BAT_0012,35,3.653,22.72,2455.09,99.26,30.83,1.12,PASS
BAT_0012,36,3.697,27.86,2429.67,97.92,28.09,1.07,PASS
BAT_0012,37,3.731,20.04,2382.31,98.58,26.02,1.25,PASS
BAT_0012,38,3.615,32.2,2357.13,94.71,44.67,2.58,WARNING
BAT_0012,39,3.627,31.09,2361.79,94.32,40.77,2.91,WARNING
BAT_0012,40,3.954,41.29,1968.66,75.25,54.33,4.15,FAIL
BAT_0012,41,3.618,30.5,2318.19,93.84,37.19,2.51,WARNING
BAT_0012,42,3.65,25.3,2508.95,99.21,18.26,1.34,PASS
BAT_0012,43,3.842,37.76,2273.21,76.56,0.46,4.12,FAIL
BAT_0012,44,3.755,26.23,2481.87,97.78,26.14,1.0,PASS
BAT_0012,45,3.765,29.57,2396.64,99.64,33.61,1.85,PASS
BAT_0012,46,3.766,20.13,2542.78,99.15,24.14,1.43,PASS
BAT_0012,47,3.745,29.04,2455.03,97.01,25.59,0.81,PASS
BAT_0012,48,3.732,27.2,2506.98,98.88,31.55,1.85,PASS
BAT_0012,49,3.699,26.02,2523.85,97.83,22.39,0.93,PASS
BAT_0012,50,3.759,22.8,2478.73,97.18,27.6,1.45,PASS
BAT_0013,1,3.763,29.11,2545.5,98.1,22.8,1.4,PASS
BAT_0013,2,3.761,23.51,2397.41,98.62,29.5,1.25,PASS
BAT_0013,3,3.618,30.82,2308.34,93.84,35.34,2.61,WARNING
BAT_0013,4,3.748,29.92,2529.09,98.95,34.37,1.63,PASS
BAT_0013,5,3.624,33.86,2363.17,93.3,44.66,2.59,WARNING
BAT_0013,6,3.701,23.67,2522.1,98.7,20.23,1.76,PASS
BAT_0013,7,3.754,27.52,2492.76,98.27,25.47,1.86,PASS
BAT_0013,8,3.732,25.11,2466.96,98.28,23.41,0.86,PASS
BAT_0013,9,3.716,29.81,2530.38,99.0,15.66,1.14,PASS
BAT_0013,10,3.644,23.68,2380.53,98.1,27.2,0.9,PASS
BAT_0013,11,3.66,23.2,2535.04,97.22,16.94,1.91,PASS
BAT_0013,12,3.369,40.66,2218.91,71.01,7.79,5.83,FAIL
BAT_0013,13,3.693,20.99,2475.26,97.54,24.14,0.87,PASS
BAT_0013,14,3.714,21.02,2446.01,97.46,27.34,1.4,PASS
BAT_0013,15,3.601,32.66,2340.62,96.5,35.51,2.18,WARNING
BAT_0013,16,3.487,50.97,2024.1,74.73,56.54,4.35,FAIL
BAT_0013,17,3.749,28.59,2419.84,97.99,28.04,2.0,PASS
BAT_0013,18,3.678,28.32,2439.54,98.65,18.27,1.25,PASS
BAT_0013,19,3.667,29.27,2473.61,98.35,23.59,0.95,PASS
BAT_0013,20,3.723,21.85,2428.39,99.22,31.22,1.57,PASS
BAT_0013,21,3.74,28.07,2473.53,99.51,25.59,1.13,PASS
BAT_0013,22,3.76,25.71,2444.42,100.0,20.12,1.01,PASS
BAT_0013,23,3.613,30.13,2318.22,94.71,36.85,2.26,WARNING
BAT_0013,24,3.642,26.69,2512.66,99.83,20.86,1.52,PASS
BAT_0013,25,3.715,22.04,2432.42,99.43,27.0,1.02,PASS
BAT_0013,26,3.71,28.78,2375.5,99.81,17.76,1.85,PASS
BAT_0013,27,3.82,45.66,1995.75,74.33,6.84,4.28,FAIL
BAT_0013,28,3.692,28.44,2439.66,99.45,33.39,1.93,PASS
BAT_0013,29,3.748,23.75,2413.58,99.04,22.3,1.63,PASS
BAT_0013,30,3.733,22.0,2443.98,97.68,28.39,1.7,PASS
BAT_0013,31,3.634,21.29,2525.39,99.3,27.28,1.94,PASS
BAT_0013,32,3.611,31.45,2339.25,95.22,36.52,2.66,WARNING
BAT_0013,33,3.73,29.22,2399.62,97.22,23.12,1.1,PASS
BAT_0013,34,3.716,22.5,2425.2,98.22,17.92,1.81,PASS
BAT_0013,35,3.406,42.6,2099.82,76.93,1.99,5.07,FAIL
BAT_0013,36,3.767,28.36,2431.57,99.79,22.67,1.84,PASS
BAT_0013,37,3.649,28.7,2471.79,98.98,32.24,0.81,PASS
BAT_0013,38,3.708,28.24,2531.69,98.05,32.74,0.9,PASS
BAT_0013,39,3.619,31.71,2351.87,93.47,42.58,2.26,WARNING
BAT_0013,40,3.676,22.23,2506.3,98.52,34.57,1.02,PASS
BAT_0013,41,3.716,21.16,2413.44,99.62,27.34,1.15,PASS
BAT_0013,42,3.602,34.77,2306.87,94.76,35.94,2.19,WARNING
BAT_0013,43,3.742,26.86,2407.06,97.62,22.1,1.45,PASS
BAT_0013,44,3.623,34.2,2317.78,96.63,35.83,2.66,WARNING
BAT_0013,45,3.63,33.08,2307.75,94.47,41.83,2.17,WARNING
BAT_0013,46,3.713,27.4,2446.36,99.57,23.83,1.83,PASS
BAT_0013,47,3.748,21.06,2534.97,99.05,15.73,1.49,PASS
BAT_0013,48,3.311,42.52,1955.73,82.79,2.46,5.2,FAIL
BAT_0013,49,3.763,29.83,2493.01,99.33,30.42,1.95,PASS
BAT_0013,50,3.601,33.1,2303.85,94.43,43.22,2.2,WARNING
BAT_0014,1,3.763,25.49,2510.65,98.83,15.09,1.13,PASS
BAT_0014,2,3.382,39.52,2102.72,87.13,1.17,4.14,FAIL
BAT_0014,3,3.675,20.31,2544.7,98.71,32.56,1.16,PASS
BAT_0014,4,3.737,26.1,2538.93,99.01,34.29,1.82,PASS
BAT_0014,5,3.735,23.44,2377.95,97.66,32.64,1.08,PASS
BAT_0014,6,3.628,31.24,2307.83,93.89,39.4,2.11,WARNING
BAT_0014,7,3.697,24.22,2382.6,98.53,34.1,0.85,PASS
BAT_0014,8,3.711,25.32,2502.91,98.34,30.38,1.11,PASS
BAT_0014,9,3.676,25.13,2376.15,98.35,25.11,1.24,PASS
BAT_0014,10,3.622,34.01,2359.61,96.57,35.83,2.19,WARNING
BAT_0014,11,3.704,21.54,2529.32,98.29,21.17,1.2,PASS
BAT_0014,12,3.605,31.98,2308.46,93.42,35.27,2.94,WARNING
BAT_0014,13,3.76,24.9,2548.76,98.11,26.99,1.57,PASS
BAT_0014,14,3.695,21.38,2543.29,97.85,26.87,1.11,PASS
BAT_0014,15,3.718,27.13,2478.83,97.84,28.66,1.87,PASS
BAT_0014,16,3.75,25.21,2471.92,99.65,16.33,1.3,PASS
BAT_0014,17,3.696,21.35,2384.66,98.77,24.42,1.65,PASS
BAT_0014,18,3.611,34.62,2318.27,95.89,38.24,2.83,WARNING
BAT_0014,19,3.651,24.85,2479.83,97.68,31.55,0.82,PASS
BAT_0014,20,3.722,29.3,2512.68,99.87,32.49,1.05,PASS
BAT_0014,21,3.612,34.6,2359.93,94.65,42.13,2.68,WARNING
BAT_0014,22,3.665,26.49,2545.96,98.5,22.44,1.95,PASS
BAT_0014,23,3.65,26.24,2523.59,97.95,34.43,1.74,PASS
BAT_0014,24,3.677,27.49,2398.36,99.51,33.88,1.29,PASS
BAT_0014,25,3.699,20.83,2417.97,97.2,16.37,1.06,PASS
BAT_0014,26,3.519,36.69,1815.47,84.31,49.97,5.91,FAIL
BAT_0014,27,3.611,32.35,2337.25,97.0,35.25,2.72,WARNING
BAT_0014,28,3.391,46.18,1991.38,84.12,6.58,4.87,FAIL
BAT_0014,29,3.738,26.13,2390.39,99.25,22.62,1.05,PASS
BAT_0014,30,3.674,27.64,2408.75,98.19,33.77,1.19,PASS
BAT_0014,31,3.642,23.56,2445.53,97.47,31.73,1.61,PASS
BAT_0014,32,3.647,27.96,2447.44,97.7,27.07,0.81,PASS
BAT_0014,33,3.756,24.4,2527.98,97.18,35.0,0.9,PASS
BAT_0014,34,3.717,20.44,2543.4,98.55,18.5,1.92,PASS
BAT_0014,35,3.625,31.52,2367.43,95.23,39.52,2.31,WARNING
BAT_0014,36,3.737,27.95,2490.18,97.44,30.38,1.67,PASS
BAT_0014,37,3.65,21.36,2421.62,98.09,17.17,1.7,PASS
BAT_0014,38,3.734,23.49,2520.43,97.22,32.46,1.63,PASS
BAT_0014,39,3.674,20.12,2458.73,97.07,19.23,1.29,PASS
BAT_0014,40,3.705,20.89,2502.07,98.78,30.07,0.82,PASS
BAT_0014,41,3.729,20.5,2407.37,99.83,22.69,1.09,PASS
BAT_0014,42,3.632,22.33,2504.24,98.04,23.32,1.19,PASS
BAT_0014,43,3.614,34.09,2351.53,93.58,37.72,2.18,WARNING
BAT_0014,44,3.606,34.88,2368.39,94.94,42.06,2.61,WARNING
BAT_0014,45,3.821,43.25,2159.58,78.85,5.34,3.51,FAIL
BAT_0014,46,3.62,33.19,2342.41,93.76,41.79,2.6,WARNING
BAT_0014,47,3.632,23.01,2518.66,98.28,21.42,0.91,PASS
BAT_0014,48,3.52,53.06,2185.13,85.01,4.19,3.36,FAIL
BAT_0014,49,3.727,20.83,2520.05,98.84,18.71,1.1,PASS
BAT_0014,50,3.686,29.53,2377.82,98.51,24.38,1.2,PASS
BAT_0015,1,3.664,28.23,2440.62,99.19,30.09,0.99,PASS
BAT_0015,2,3.616,34.26,2312.71,95.03,35.96,2.04,WARNING
BAT_0015,3,3.628,34.68,2345.27,94.04,39.42,2.56,WARNING
BAT_0015,4,3.678,23.88,2440.8,98.55,29.83,1.96,PASS
BAT_0015,5,3.666,20.23,2481.45,98.63,20.88,1.92,PASS
BAT_0015,6,3.6,33.35,2367.42,95.38,41.51,2.61,WARNING
BAT_0015,7,3.62,30.85,2313.79,94.67,40.62,2.51,WARNING
BAT_0015,8,3.687,21.32,2461.68,99.02,28.4,1.51,PASS
BAT_0015,9,3.688,24.2,2409.07,98.62,33.93,1.28,PASS
BAT_0015,10,3.652,27.51,2440.62,97.09,26.11,1.33,PASS
BAT_0015,11,3.736,22.01,2420.26,98.91,20.48,1.78,PASS
BAT_0015,12,3.66,26.83,2428.48,99.95,16.65,1.17,PASS
BAT_0015,13,3.337,40.87,2274.16,81.38,54.93,5.16,FAIL
BAT_0015,14,3.737,27.4,2420.98,97.13,25.78,1.27,PASS
BAT_0015,15,3.634,23.83,2391.86,99.22,33.73,0.91,PASS
BAT_0015,16,3.6,31.55,2338.05,93.95,39.91,2.12,WARNING
BAT_0015,17,3.688,26.39,2459.66,98.78,20.48,1.5,PASS
BAT_0015,18,3.694,29.17,2449.32,97.85,32.52,1.8,PASS
BAT_0015,19,3.983,36.73,2115.52,74.06,3.82,5.16,FAIL
BAT_0015,20,3.753,22.34,2436.41,99.59,22.76,1.44,PASS
BAT_0015,21,3.67,23.43,2483.45,97.83,23.75,0.95,PASS
BAT_0015,22,3.696,22.48,2482.82,99.0,16.43,1.45,PASS
BAT_0015,23,3.715,27.2,2416.02,98.05,29.78,1.7,PASS
BAT_0015,24,3.616,30.6,2374.64,95.01,36.14,2.72,WARNING
