motor_id,test_cycle,rated_power_W,no_load_rpm,phase_winding_resistance_ohm,phase_imbalance_percent,torque_output_Nm,torque_ripple_percent,hall_sensor_voltage_V,hall_signal_integrity_percent,efficiency_percent,qc_status
MTR_0006,19,1327.66,3032.92,0.359,4.5,4.01,5.84,4.67,94.64,83.12,WARNING
MTR_0006,20,1421.06,3126.89,0.28,1.69,4.8,4.79,4.86,98.46,90.41,PASS
MTR_0006,21,1145.18,2495.91,0.635,10.02,3.55,8.9,5.81,75.17,50.8,FAIL
MTR_0006,22,1591.67,3316.66,0.324,1.03,4.38,2.01,4.75,98.87,86.06,PASS
MTR_0006,23,1321.68,3008.12,0.383,4.41,4.0,6.82,4.69,95.21,83.91,WARNING
MTR_0006,24,1359.41,3005.4,0.387,4.06,3.86,6.94,4.72,96.02,83.66,WARNING
MTR_0006,25,1488.89,3159.06,0.254,2.12,4.79,3.05,5.1,98.53,92.84,PASS
MTR_0006,26,1440.32,3291.99,0.283,1.24,4.23,3.01,5.04,99.82,89.31,PASS
MTR_0006,27,1463.14,3207.81,0.267,1.19,5.01,2.79,5.24,97.73,87.87,PASS
MTR_0006,28,1403.48,3188.31,0.255,1.92,4.38,1.42,4.92,98.2,93.04,PASS
MTR_0006,29,1376.35,3005.64,0.368,3.61,3.89,6.3,4.7,93.72,82.77,WARNING
MTR_0006,30,1525.86,3332.75,0.334,2.4,4.6,4.4,4.96,97.54,92.02,PASS
MTR_0006,31,1336.42,3025.52,0.357,3.5,4.0,6.49,5.31,94.2,83.48,WARNING
MTR_0006,32,1498.17,3191.01,0.314,0.74,4.18,3.62,4.96,97.08,88.9,PASS
MTR_0006,33,1449.21,3250.34,0.255,2.05,5.0,3.45,4.91,97.22,85.58,PASS
MTR_0006,34,1452.01,3138.74,0.291,1.17,5.09,4.9,4.95,97.49,91.29,PASS
MTR_0006,35,1535.56,3254.64,0.263,2.11,4.16,3.97,4.75,97.64,86.77,PASS
MTR_0006,36,1376.78,3003.43,0.364,4.52,3.89,6.89,4.65,96.52,83.55,WARNING
MTR_0006,37,1560.69,3077.29,0.303,0.59,5.05,2.21,4.92,99.65,93.43,PASS
MTR_0006,38,1573.1,3346.93,0.287,1.23,4.49,1.06,4.97,97.88,87.94,PASS
MTR_0006,39,1349.2,3375.47,0.371,4.41,3.94,6.12,4.72,94.04,84.06,WARNING
MTR_0006,40,1836.63,2798.61,0.638,11.03,2.0,8.34,5.92,76.33,58.85,FAIL
MTR_0006,41,1517.88,3243.67,0.274,1.94,4.96,1.96,4.91,98.39,90.39,PASS
MTR_0006,42,1381.89,3239.89,0.316,0.89,4.66,2.39,5.02,97.76,92.82,PASS
MTR_0006,43,1469.32,3322.68,0.257,1.77,4.13,1.22,4.75,97.35,85.8,PASS
MTR_0006,44,1533.66,3128.31,0.335,2.66,4.55,4.81,4.9,97.81,90.37,PASS
MTR_0006,45,1419.5,3073.61,0.335,3.43,5.11,1.52,5.07,98.63,85.61,PASS
MTR_0006,46,1512.98,3144.45,0.307,2.73,5.08,3.81,4.78,97.25,85.86,PASS
MTR_0006,47,1518.32,3277.47,0.322,2.93,4.15,1.22,4.82,98.92,93.73,PASS
MTR_0006,48,1429.31,3336.32,0.293,1.36,4.49,1.72,4.8,98.66,86.3,PASS
MTR_0006,49,1330.66,3005.82,0.375,4.56,4.04,5.74,4.73,92.55,84.87,WARNING
MTR_0006,50,1588.66,3174.37,0.309,2.88,4.35,3.3,5.19,98.19,91.59,PASS
MTR_0007,1,1238.03,3748.32,0.41,7.57,2.7,7.96,3.38,62.25,73.7,FAIL
MTR_0007,2,1377.51,3394.26,0.361,4.93,3.99,5.34,5.35,94.05,84.16,WARNING
MTR_0007,3,1382.53,3300.45,0.314,1.68,4.68,1.96,5.19,97.02,90.15,PASS
MTR_0007,4,1526.97,3312.67,0.277,1.06,4.85,1.37,5.01,98.04,85.2,PASS
MTR_0007,5,1575.54,3229.04,0.337,0.93,5.09,4.72,4.82,99.46,87.49,PASS
MTR_0007,6,1556.51,3263.26,0.304,1.28,4.49,2.01,4.76,99.03,89.95,PASS
MTR_0007,7,1538.51,3132.51,0.26,2.27,5.01,4.36,5.2,99.79,93.9,PASS
MTR_0007,8,1511.78,3268.15,0.256,2.77,4.96,3.94,4.97,98.76,87.41,PASS
MTR_0007,9,1348.39,3354.02,0.385,4.06,3.93,6.03,5.27,96.47,83.75,WARNING
MTR_0007,10,1435.68,3187.31,0.294,1.22,4.26,3.41,5.16,99.46,94.12,PASS
MTR_0007,11,1580.84,3347.74,0.261,1.89,4.29,4.37,5.02,99.25,91.32,PASS
MTR_0007,12,1496.22,3081.92,0.317,1.6,4.67,3.15,5.06,99.87,88.75,PASS
MTR_0007,13,1925.79,3879.38,0.684,11.82,3.35,13.07,5.66,62.66,63.66,FAIL
MTR_0007,14,1468.77,3317.62,0.259,1.12,4.22,3.86,4.81,99.85,89.99,PASS
MTR_0007,15,1527.52,3148.01,0.316,2.38,4.86,1.36,5.13,99.92,86.88,PASS
MTR_0007,16,1536.86,3276.21,0.258,2.29,4.73,1.32,5.02,98.1,86.23,PASS
MTR_0007,17,1378.86,3350.44,0.376,3.91,4.0,5.66,4.7,94.5,83.46,WARNING
MTR_0007,18,1358.22,3018.01,0.375,3.69,3.92,6.77,5.3,94.17,82.65,WARNING
MTR_0007,19,1557.6,3335.21,0.269,2.88,5.08,1.51,5.25,98.69,88.56,PASS
MTR_0007,20,1353.67,3042.23,0.351,3.95,3.86,6.7,4.69,94.96,84.39,WARNING
MTR_0007,21,1323.2,3363.07,0.361,4.86,3.97,5.77,5.32,94.99,84.76,WARNING
MTR_0007,22,1571.82,3189.29,0.341,2.93,4.36,3.84,5.14,98.64,89.98,PASS
MTR_0007,23,1475.74,3085.46,0.332,1.18,4.45,2.87,4.79,97.77,92.83,PASS
MTR_0007,24,1538.17,3149.4,0.256,2.13,4.06,3.93,4.86,97.52,86.9,PASS
MTR_0007,25,1598.74,3280.1,0.29,1.46,4.84,3.35,4.89,98.94,85.32,PASS
MTR_0007,26,1442.88,3340.95,0.283,1.55,4.56,4.31,5.22,99.68,89.8,PASS
MTR_0007,27,1290.4,3961.47,0.674,10.6,3.67,7.15,6.08,90.32,60.41,FAIL
MTR_0007,28,1401.28,3313.25,0.306,0.55,4.91,4.36,5.13,99.98,85.9,PASS
MTR_0007,29,1527.02,3088.57,0.263,1.9,4.25,3.89,4.98,98.09,94.9,PASS
MTR_0007,30,1475.43,3136.32,0.3,1.85,5.13,4.87,4.98,98.04,92.32,PASS
MTR_0007,31,1381.33,3164.15,0.287,1.45,4.5,1.43,5.0,98.69,90.73,PASS
MTR_0007,32,1497.97,3258.63,0.318,1.12,4.97,2.68,5.0,97.34,90.85,PASS
MTR_0007,33,1392.16,3064.49,0.271,3.29,4.93,2.62,5.21,97.26,91.98,PASS
MTR_0007,34,1565.91,3283.4,0.283,3.0,4.13,2.87,4.97,99.1,90.0,PASS
MTR_0007,35,1557.72,3149.97,0.291,2.37,4.48,3.36,4.96,99.85,92.59,PASS
MTR_0007,36,969.78,3531.4,0.403,9.34,1.95,9.81,4.59,54.99,62.17,FAIL
MTR_0007,37,1393.87,3108.91,0.254,0.74,4.8,4.12,4.96,99.67,85.88,PASS
MTR_0007,38,1452.83,3243.82,0.323,0.85,4.61,2.67,4.94,97.17,92.14,PASS
MTR_0007,39,1437.43,3155.34,0.316,2.39,5.09,3.34,4.95,98.51,85.11,PASS
MTR_0007,40,1434.73,3289.47,0.274,0.8,4.19,1.43,5.13,99.56,90.62,PASS
MTR_0007,41,2082.0,2988.4,0.498,11.82,3.45,9.46,6.43,74.05,45.13,FAIL
MTR_0007,42,1467.87,3120.74,0.253,2.29,4.58,4.38,5.18,97.5,94.24,PASS
MTR_0007,43,1475.33,3094.07,0.307,1.1,4.78,3.62,4.88,99.3,93.45,PASS
MTR_0007,44,1327.14,3382.11,0.388,3.58,3.95,6.59,5.32,95.11,84.34,WARNING
MTR_0007,45,1544.39,3347.44,0.33,2.18,5.0,4.33,4.83,98.82,91.8,PASS
MTR_0007,46,1379.66,3369.42,0.348,3.74,3.91,5.72,4.74,92.72,84.38,WARNING
MTR_0007,47,1346.28,3021.62,0.39,4.1,3.92,6.17,4.74,92.67,83.86,WARNING
MTR_0007,48,1591.46,3133.54,0.261,1.9,4.8,3.8,4.88,99.59,94.26,PASS
MTR_0007,49,1386.43,3346.49,0.261,2.16,4.29,2.8,4.89,99.75,91.63,PASS
MTR_0007,50,1326.08,3019.62,0.382,4.92,3.88,6.66,5.31,95.74,82.98,WARNING
MTR_0008,1,1585.92,3259.6,0.304,2.02,4.48,3.37,4.94,98.74,88.97,PASS
MTR_0008,2,1406.57,3067.67,0.257,1.86,4.92,2.04,4.93,99.24,87.48,PASS
MTR_0008,3,1563.38,3196.77,0.292,2.72,4.79,3.4,5.17,97.99,86.13,PASS
MTR_0008,4,1420.4,3064.83,0.273,1.86,4.42,3.13,5.07,99.83,89.04,PASS
MTR_0008,5,1482.7,3212.36,0.303,1.25,4.69,1.59,4.83,97.34,94.67,PASS
MTR_0008,6,1343.96,3024.8,0.377,4.03,3.97,6.92,5.25,94.15,82.88,WARNING
MTR_0008,7,1568.99,3116.45,0.317,0.68,4.73,1.33,5.04,98.35,91.89,PASS
MTR_0008,8,1440.26,3084.03,0.301,0.87,4.24,2.16,5.16,98.88,88.1,PASS
MTR_0008,9,1616.97,3757.43,0.457,11.67,2.83,14.49,6.47,79.62,58.92,FAIL
MTR_0008,10,1329.54,3025.61,0.349,3.66,3.92,6.28,5.26,96.59,83.07,WARNING
MTR_0008,11,1575.62,3337.8,0.277,2.22,5.16,4.9,4.78,98.27,85.3,PASS
MTR_0008,12,1427.12,3303.05,0.332,2.31,4.89,4.41,5.22,99.5,90.45,PASS
MTR_0008,13,1363.72,3036.02,0.366,3.58,3.9,5.44,4.68,94.56,83.85,WARNING
MTR_0008,14,1285.63,3476.52,0.656,9.52,2.57,9.88,5.87,74.51,69.64,FAIL
MTR_0008,15,1391.23,3262.62,0.318,1.14,4.31,3.91,5.09,97.96,86.18,PASS
MTR_0008,16,1465.05,3182.77,0.293,2.79,4.33,3.34,5.17,99.86,93.56,PASS
MTR_0008,17,1515.03,3175.41,0.262,0.58,4.45,2.92,4.78,97.9,89.52,PASS
MTR_0008,18,1512.86,3180.83,0.284,1.46,4.76,3.24,5.22,99.37,90.76,PASS
MTR_0008,19,1377.79,3365.06,0.386,4.64,3.86,5.97,5.3,94.77,82.86,WARNING
MTR_0008,20,1338.62,3355.19,0.349,4.2,3.98,5.71,5.34,92.06,84.27,WARNING
MTR_0008,21,1347.91,3361.38,0.371,3.79,3.89,5.02,5.27,93.74,82.8,WARNING
MTR_0008,22,1479.48,3349.39,0.322,2.02,4.69,1.29,5.08,98.75,87.74,PASS
MTR_0008,23,1592.75,3270.04,0.309,1.77,5.16,1.75,5.0,97.68,94.53,PASS
MTR_0008,24,1465.15,3335.72,0.332,1.99,4.19,4.5,5.05,98.53,89.56,PASS
MTR_0008,25,1409.35,3328.33,0.289,2.86,4.98,3.41,5.01,98.94,94.9,PASS
MTR_0008,26,1589.91,3196.48,0.257,2.97,4.85,3.8,5.23,98.08,92.24,PASS
MTR_0008,27,1574.97,3336.1,0.339,0.77,4.86,2.2,5.13,99.24,90.05,PASS
MTR_0008,28,1546.71,3230.1,0.28,2.58,4.42,3.44,5.25,97.93,87.66,PASS
MTR_0008,29,1420.37,3063.56,0.334,2.5,5.06,4.86,5.22,98.74,93.42,PASS
MTR_0008,30,965.52,4097.03,0.598,5.74,2.84,11.35,4.1,76.44,72.14,FAIL
MTR_0008,31,1469.25,3122.19,0.298,1.1,4.17,1.92,4.91,97.5,86.67,PASS
MTR_0008,32,1552.92,3057.49,0.268,1.86,4.67,2.19,5.04,97.47,86.22,PASS
MTR_0008,33,1409.89,3156.48,0.34,0.71,4.62,1.55,4.83,99.36,89.89,PASS
MTR_0008,34,1046.95,2679.86,0.683,5.29,2.15,13.55,6.43,84.78,60.48,FAIL
MTR_0008,35,1372.46,3373.29,0.388,4.76,3.97,6.18,5.31,96.04,84.96,WARNING
MTR_0008,36,1370.0,3375.95,0.358,3.62,3.88,5.7,4.7,94.56,84.15,WARNING
MTR_0008,37,1370.59,3382.21,0.374,4.21,3.94,6.18,4.67,94.19,82.93,WARNING
MTR_0008,38,1440.54,3115.63,0.34,1.11,4.9,2.44,4.87,99.32,88.5,PASS
MTR_0008,39,1593.3,3282.91,0.306,1.1,4.92,4.84,5.13,99.41,86.05,PASS
MTR_0008,40,1395.97,3051.39,0.285,0.64,5.08,4.82,5.11,98.56,87.41,PASS
MTR_0008,41,1356.82,3362.58,0.373,3.53,3.99,6.33,4.74,92.88,83.46,WARNING
MTR_0008,42,1492.41,3197.49,0.287,1.31,4.92,3.42,5.09,97.51,93.58,PASS
MTR_0008,43,1387.56,3291.36,0.322,1.89,4.63,3.93,5.11,98.28,89.05,PASS
MTR_0008,44,1520.6,3092.62,0.264,2.93,4.43,3.74,4.99,98.69,88.84,PASS
MTR_0008,45,1442.16,3295.66,0.27,2.56,4.73,2.41,4.75,99.46,88.58,PASS
MTR_0008,46,1583.18,3167.49,0.281,0.58,4.79,4.55,4.81,97.66,89.99,PASS
MTR_0008,47,1593.09,3053.35,0.284,3.08,4.25,3.76,5.16,98.69,85.5,PASS
MTR_0008,48,1885.63,3801.34,0.645,6.25,3.49,9.76,4.49,79.7,53.64,FAIL
MTR_0008,49,1495.6,3115.07,0.284,2.49,4.74,4.06,4.91,98.65,91.02,PASS
MTR_0008,50,1524.42,3087.78,0.269,1.14,4.85,3.97,5.17,97.71,90.21,PASS
MTR_0009,1,1403.11,3146.76,0.256,0.76,4.99,1.93,4.82,97.77,89.67,PASS
MTR_0009,2,1423.56,3288.55,0.324,0.91,4.45,4.14,4.9,98.52,92.47,PASS
MTR_0009,3,1535.26,3080.1,0.335,1.44,4.49,4.1,4.96,98.14,92.0,PASS
MTR_0009,4,1340.34,3351.26,0.381,3.59,4.0,6.12,4.71,94.06,83.86,WARNING
MTR_0009,5,1457.43,3089.68,0.312,1.19,4.1,1.52,4.98,99.62,88.18,PASS
MTR_0009,6,1466.32,3259.21,0.265,1.78,5.06,4.55,5.03,97.83,93.56,PASS
MTR_0009,7,1576.87,3098.78,0.313,3.19,4.3,3.61,5.12,99.2,93.45,PASS
MTR_0009,8,1362.15,3035.15,0.354,4.23,3.98,6.24,5.3,92.87,84.93,WARNING
MTR_0009,9,1075.61,2225.24,0.616,10.96,2.46,8.12,5.97,72.94,66.27,FAIL
MTR_0009,10,1525.45,3304.14,0.326,1.76,4.78,1.64,4.95,99.75,92.22,PASS
MTR_0009,11,1441.38,3165.29,0.31,2.42,4.36,3.2,5.11,98.79,85.03,PASS
MTR_0009,12,1045.41,3745.67,0.699,9.34,2.36,12.29,5.63,83.14,55.93,FAIL
MTR_0009,13,1509.44,3349.38,0.334,1.88,4.79,2.82,4.88,97.15,88.48,PASS
MTR_0009,14,1370.92,3375.86,0.372,4.47,3.87,6.57,5.32,94.99,82.6,WARNING
MTR_0009,15,1582.44,3266.72,0.292,2.28,4.55,3.92,5.11,98.02,94.81,PASS
MTR_0009,16,1335.34,3350.11,0.347,4.08,4.0,5.37,5.35,95.05,83.01,WARNING
MTR_0009,17,1564.51,3349.54,0.325,1.09,4.8,2.75,4.89,98.45,93.8,PASS
MTR_0009,18,1439.08,3097.07,0.28,2.07,4.52,4.19,5.12,97.03,93.54,PASS
MTR_0009,19,1516.68,3118.04,0.314,2.78,5.14,1.28,5.1,98.66,88.03,PASS
MTR_0009,20,1573.03,3172.82,0.3,0.92,4.39,4.6,5.22,98.47,93.96,PASS
MTR_0009,21,1572.48,3114.14,0.304,0.73,4.33,2.39,5.08,97.52,89.37,PASS
MTR_0009,22,1357.26,3387.28,0.367,3.54,3.85,6.22,4.72,93.01,83.81,WARNING
MTR_0009,23,1351.11,3029.97,0.345,4.29,4.05,6.1,5.31,93.08,84.32,WARNING
MTR_0009,24,1500.15,3258.89,0.27,2.94,4.8,3.87,4.99,97.97,93.59,PASS
MTR_0009,25,1436.63,3256.05,0.264,2.09,4.89,1.49,4.81,99.35,85.96,PASS
MTR_0009,26,1329.98,3385.72,0.349,3.69,4.0,5.88,4.67,93.34,82.12,WARNING
MTR_0009,27,1592.39,3251.21,0.313,2.97,4.99,3.04,4.99,98.96,93.4,PASS
MTR_0009,28,1382.16,3132.69,0.27,1.14,5.18,1.98,5.03,99.4,87.88,PASS
MTR_0009,29,1548.69,3181.37,0.32,2.78,4.93,2.9,4.94,99.76,93.78,PASS
MTR_0009,30,1466.86,3219.22,0.278,2.24,5.02,2.19,5.06,99.41,94.36,PASS
MTR_0009,31,1336.69,3007.56,0.348,4.99,3.87,6.92,5.32,96.7,84.03,WARNING
MTR_0009,32,1423.33,3300.16,0.264,2.05,4.51,3.27,4.83,98.31,92.12,PASS
MTR_0009,33,2065.92,2267.15,0.695,7.55,1.98,12.65,6.24,54.91,75.39,FAIL
MTR_0009,34,1584.32,3168.32,0.286,1.9,4.58,3.68,4.85,99.25,86.46,PASS
MTR_0009,35,1433.8,3130.28,0.265,1.67,4.52,4.04,5.06,99.0,89.75,PASS
MTR_0009,36,1510.55,3129.13,0.316,0.79,4.86,4.01,4.81,98.73,87.02,PASS
MTR_0009,37,1502.34,3222.83,0.261,1.96,4.23,4.55,5.11,98.52,92.35,PASS
MTR_0009,38,1564.61,3263.82,0.333,1.68,4.74,3.54,5.05,98.05,94.27,PASS
MTR_0009,39,1363.04,3027.4,0.364,4.31,3.93,5.36,5.29,93.25,84.19,WARNING
MTR_0009,40,1348.03,3033.7,0.37,4.2,3.97,5.26,4.73,96.9,82.66,WARNING
MTR_0009,41,1490.96,3317.88,0.284,1.44,4.71,4.0,4.94,99.91,93.67,PASS
MTR_0009,42,1534.5,3113.62,0.317,0.84,4.72,1.96,5.21,97.01,93.48,PASS
MTR_0009,43,1172.8,3832.96,0.675,5.37,1.8,12.97,5.61,69.4,75.64,FAIL
MTR_0009,44,1471.17,3146.43,0.334,3.14,4.48,2.42,5.15,99.06,88.69,PASS
MTR_0009,45,1391.67,3282.77,0.271,1.76,4.58,1.98,4.85,97.33,93.18,PASS
MTR_0009,46,1503.95,3320.43,0.282,1.0,4.73,2.64,4.85,98.35,88.08,PASS
MTR_0009,47,1551.94,3183.56,0.278,1.37,4.9,2.33,4.88,97.21,91.68,PASS
MTR_0009,48,1582.43,3182.15,0.275,3.29,4.67,2.55,4.79,97.97,89.6,PASS
MTR_0009,49,2195.78,2355.85,0.598,9.37,3.01,11.49,5.75,70.45,71.92,FAIL
MTR_0009,50,1510.1,3227.82,0.32,2.33,4.28,3.68,5.2,99.01,85.46,PASS
MTR_0010,1,1432.51,3215.27,0.292,1.17,4.44,3.11,4.89,98.16,88.26,PASS
MTR_0010,2,1511.71,3176.62,0.334,2.76,4.8,4.0,4.87,98.84,94.7,PASS
MTR_0010,3,1359.66,3374.14,0.361,3.87,3.97,6.79,5.28,96.23,84.49,WARNING
MTR_0010,4,1582.42,3340.21,0.279,2.16,4.62,1.47,5.24,99.56,92.45,PASS
MTR_0010,5,1482.54,3140.23,0.341,1.57,4.45,4.37,5.09,98.28,91.34,PASS
MTR_0010,6,1553.38,3088.29,0.341,2.77,5.02,3.69,4.88,98.82,86.81,PASS
MTR_0010,7,1029.97,4180.98,0.529,7.65,2.5,8.74,5.85,66.39,51.06,FAIL
MTR_0010,8,1495.88,3214.16,0.339,2.45,4.93,3.11,5.17,97.97,94.37,PASS
MTR_0010,9,1479.58,3056.76,0.25,2.96,4.72,2.11,4.96,97.32,94.18,PASS
MTR_0010,10,1150.52,3922.31,0.565,9.74,3.82,13.74,3.18,73.21,50.96,FAIL
MTR_0010,11,1494.78,3320.82,0.257,0.6,4.85,4.01,5.2,99.66,86.62,PASS
MTR_0010,12,1345.58,3011.65,0.381,3.98,3.89,5.63,5.27,95.41,83.09,WARNING
MTR_0010,13,1499.74,3237.28,0.321,3.32,5.14,3.84,4.99,99.59,94.19,PASS
MTR_0010,14,1393.65,3121.26,0.299,1.39,4.81,2.09,5.13,99.85,93.67,PASS
MTR_0010,15,1495.39,3117.83,0.339,1.13,4.29,2.84,4.96,97.16,93.14,PASS
MTR_0010,16,1454.94,3151.18,0.323,3.46,4.12,2.85,4.88,97.61,85.44,PASS
MTR_0010,17,1484.92,3156.65,0.345,2.24,4.4,2.98,4.84,97.75,89.6,PASS
MTR_0010,18,1224.69,3572.27,0.422,9.7,2.07,14.02,5.72,86.84,76.24,FAIL
MTR_0010,19,1597.6,3106.92,0.294,1.96,5.08,4.28,4.9,99.71,89.64,PASS
MTR_0010,20,1559.24,3339.86,0.331,2.02,4.87,2.14,5.1,98.1,91.52,PASS
MTR_0010,21,1391.54,3180.18,0.294,2.18,4.44,4.45,5.17,99.85,92.25,PASS
MTR_0010,22,1341.64,3356.8,0.368,4.98,3.87,5.76,5.34,93.76,84.74,WARNING
MTR_0010,23,1496.09,3136.75,0.338,0.6,4.25,4.19,5.05,99.84,87.11,PASS
MTR_0010,24,1377.0,3044.94,0.356,4.53,3.99,6.11,5.32,92.55,82.46,WARNING
MTR_0010,25,1511.57,3150.61,0.333,0.79,4.45,1.47,4.77,98.89,85.97,PASS
MTR_0010,26,1512.36,3215.85,0.326,1.08,4.92,1.03,4.91,97.08,89.19,PASS
MTR_0010,27,1416.29,3196.91,0.288,0.51,5.18,1.65,4.76,99.07,92.69,PASS
MTR_0010,28,1510.46,3053.06,0.27,3.41,4.4,2.84,4.81,99.8,94.68,PASS
MTR_0010,29,1380.96,3131.95,0.28,2.34,4.92,3.76,4.92,99.12,91.08,PASS
MTR_0010,30,1331.03,3361.96,0.369,4.27,4.02,5.2,5.26,94.21,83.13,WARNING
MTR_0010,31,1563.93,3106.24,0.337,3.17,4.16,1.08,4.88,99.79,93.05,PASS
MTR_0010,32,1387.41,3246.11,0.322,1.1,4.76,2.37,5.19,98.78,92.46,PASS
MTR_0010,33,1357.38,3037.8,0.35,4.81,4.05,6.28,5.28,96.45,83.51,WARNING
MTR_0010,34,1511.46,3310.19,0.305,1.25,4.31,4.41,5.01,99.85,92.13,PASS
MTR_0010,35,1496.24,3233.61,0.27,3.34,4.31,4.82,4.97,98.22,91.9,PASS
MTR_0010,36,1538.39,3159.05,0.336,1.51,4.84,4.09,4.85,98.04,92.49,PASS
MTR_0010,37,1558.88,3239.8,0.263,2.6,4.07,4.15,4.92,99.93,88.34,PASS
MTR_0010,38,1425.81,3331.34,0.324,0.55,4.06,3.56,4.82,97.97,90.95,PASS
MTR_0010,39,1362.53,3045.44,0.345,4.19,4.02,5.52,5.29,93.71,83.61,WARNING
MTR_0010,40,1093.43,2718.63,0.625,9.65,3.67,8.3,6.01,52.79,64.47,FAIL
MTR_0010,41,1388.34,3188.48,0.338,2.79,4.48,1.26,5.02,97.76,93.75,PASS
MTR_0010,42,1400.05,3080.16,0.32,2.26,5.08,3.04,4.89,98.7,90.62,PASS
MTR_0010,43,1365.0,3043.78,0.379,4.16,3.85,6.05,4.73,93.31,82.07,WARNING
MTR_0010,44,1407.27,3289.81,0.268,1.69,4.49,1.31,4.8,98.28,85.17,PASS
MTR_0010,45,1497.02,3110.66,0.262,1.01,4.26,3.58,5.03,99.92,91.57,PASS
MTR_0010,46,1191.38,2601.44,0.485,10.25,2.95,9.87,6.23,80.84,55.88,FAIL
MTR_0010,47,1341.04,3395.62,0.382,4.21,3.94,6.14,5.29,95.98,83.15,WARNING
MTR_0010,48,1340.19,3371.02,0.362,4.83,4.02,6.13,4.67,96.72,82.67,WARNING
MTR_0010,49,1527.45,3099.18,0.262,1.88,4.89,3.62,5.01,98.67,87.49,PASS
MTR_0010,50,1506.29,3311.74,0.291,1.18,5.12,1.5,5.12,98.43,87.1,PASS
MTR_0011,1,1455.38,3143.94,0.252,2.64,4.89,1.22,4.76,98.64,89.92,PASS
MTR_0011,2,1341.6,3353.92,0.371,3.67,3.93,5.57,5.29,96.11,82.23,WARNING
MTR_0011,3,1488.07,3344.24,0.259,2.48,4.13,1.84,5.06,98.13,94.24,PASS
MTR_0011,4,1452.95,3314.07,0.321,2.95,4.81,3.54,4.89,98.99,88.33,PASS
MTR_0011,5,1457.91,3313.42,0.254,1.35,5.06,4.82,5.19,97.87,92.71,PASS
MTR_0011,6,2114.47,2889.93,0.443,11.85,3.27,10.88,3.45,72.51,62.61,FAIL
MTR_0011,7,1320.39,3365.05,0.383,4.89,3.98,5.31,4.7,95.19,82.38,WARNING
MTR_0011,8,1433.4,3206.43,0.302,0.57,4.97,1.83,5.02,98.37,87.17,PASS
MTR_0011,9,1580.04,3325.21,0.277,2.14,4.32,1.78,4.75,97.28,88.77,PASS
MTR_0011,10,1557.25,3327.88,0.296,2.57,4.36,4.87,5.04,97.73,92.56,PASS
MTR_0011,11,1479.25,3194.16,0.329,1.33,4.77,4.34,4.87,98.37,90.87,PASS
MTR_0011,12,1323.3,3360.77,0.353,3.87,3.88,6.29,5.33,92.49,82.61,WARNING
MTR_0011,13,1453.18,3218.09,0.34,2.3,4.29,2.88,5.04,97.09,89.57,PASS
MTR_0011,14,1542.35,3209.36,0.277,2.56,4.62,3.34,4.85,99.02,92.42,PASS
MTR_0011,15,1539.51,3123.02,0.33,3.35,4.51,3.12,4.95,97.14,94.88,PASS
MTR_0011,16,1331.0,3374.09,0.361,4.36,3.91,6.43,4.67,92.86,84.43,WARNING
MTR_0011,17,1587.16,3341.91,0.303,0.6,4.45,1.15,5.05,99.77,94.54,PASS
MTR_0011,18,1454.8,3082.49,0.26,3.22,4.21,1.92,4.97,97.04,90.46,PASS
MTR_0011,19,1433.64,3084.44,0.326,3.07,4.68,4.99,4.96,97.67,90.97,PASS
MTR_0011,20,1563.54,3259.99,0.326,2.16,4.14,3.34,4.98,97.38,92.35,PASS
MTR_0011,21,1464.15,3143.0,0.283,3.28,4.67,2.03,5.11,97.32,89.82,PASS
MTR_0011,22,1339.39,3357.38,0.367,4.17,3.94,5.67,4.69,93.08,82.06,WARNING
MTR_0011,23,1326.16,3366.59,0.363,4.17,3.91,5.65,5.3,96.39,84.07,WARNING
MTR_0011,24,1383.09,3164.73,0.273,0.92,4.44,2.61,4.98,98.06,94.19,PASS
MTR_0011,25,1398.17,3056.84,0.328,1.0,4.42,1.52,4.99,97.45,86.47,PASS
MTR_0011,26,1498.0,3179.93,0.277,1.85,4.24,2.18,5.22,99.82,87.7,PASS
MTR_0011,27,1370.22,3039.5,0.378,3.78,3.99,6.0,5.26,96.2,83.51,WARNING
MTR_0011,28,1493.15,3188.29,0.313,3.41,4.69,1.35,5.0,98.83,92.21,PASS
MTR_0011,29,1474.87,3232.03,0.271,1.95,4.27,3.06,5.2,98.84,93.1,PASS
MTR_0011,30,1445.12,3232.1,0.281,3.45,4.1,2.6,4.81,97.88,91.52,PASS
MTR_0011,31,1512.83,3183.95,0.256,1.19,4.34,3.11,5.1,98.98,94.75,PASS
MTR_0011,32,1429.72,3136.5,0.334,2.49,4.97,3.66,5.08,98.63,93.51,PASS
MTR_0011,33,1345.63,3021.39,0.383,4.89,3.86,5.86,5.28,96.97,84.02,WARNING
MTR_0011,34,1511.21,3105.73,0.27,2.0,4.88,4.98,4.86,97.8,86.97,PASS
MTR_0011,35,1519.36,3176.54,0.294,2.98,4.13,4.89,4.89,97.78,94.34,PASS
MTR_0011,36,1399.7,3278.53,0.269,1.25,4.54,1.22,4.82,99.47,92.76,PASS
MTR_0011,37,1369.88,3007.4,0.379,3.92,3.86,6.32,4.66,96.39,84.36,WARNING
MTR_0011,38,1448.94,3169.89,0.336,2.49,4.31,3.25,4.98,98.09,89.64,PASS
